基金代碼,年季,alpha_Active_share,alpha_Concentration,alpha_HoldingAlpha,alpha_Carhart4Alpha,alpha_HBM,alpha_OneMinusR2,alpha_ReturnGap,alpha_TrackingError,alpha_TradingMoM
0002 第一金福元,2011Q2,0.651795176139554,3.871201010907891,0.01950313214645187,-0.007824909958503191,0.14981592448078573,0.19733319028388085,0.014306644583818987,0.019071151517082024,0.11824905572511003
0002 第一金福元,2011Q3,0.7971886392916725,3.332204510175204,0.028639690488101933,-0.007403468516954891,-0.014757440522919451,0.20563950812590237,0.060463890424187705,0.027658879154741443,-0.007922952696081691
0002 第一金福元,2011Q4,0.8001698239139611,3.295836866004329,0.013273179826477377,-0.01032536916078395,-0.06551399032047396,0.19803645869062048,-0.06876802398702565,0.025415306074412336,-0.026327951930245716
0002 第一金福元,2012Q1,0.6208646507754494,3.6375861597263857,0.0163711206445624,-0.01001383358394524,0.1982463117664166,0.16634696506068825,-0.02509257457437064,0.025279584985138367,0.11006516301125828
0002 第一金福元,2012Q2,0.6991708478654944,3.9512437185814275,0.016864043299723717,-0.012654192508946713,0.28923819207856166,0.12897039292514523,-0.02540020690877913,0.024189531657059393,0.21198661584532777
0002 第一金福元,2012Q3,0.7846584146237049,3.713572066704308,0.016017377754990843,-0.009171963469061468,0.0536199521499253,0.07277365356108989,-0.005701623514003634,0.017285402782581047,0.03732672453499403
0002 第一金福元,2012Q4,0.881380098479387,3.5553480614894135,0.012727675650275737,-0.009740128709943393,0.09416142702631046,0.08802167568553831,-0.0040403415261051415,0.0187825671979486,0.0263014448714599
0002 第一金福元,2013Q1,0.8896651485320449,3.4011973816621555,0.012566961486495724,-0.006940361274760656,0.15226829885034598,0.10835036843946977,-0.01965115744069379,0.02090275248440364,0.10479713841629068
0002 第一金福元,2013Q2,0.9461540746462178,3.1780538303479458,0.013284140079732767,-0.007452689951328274,0.14508075792610345,0.11843043882147375,-0.027144198706480074,0.023927025539632846,0.04736823274072542
0002 第一金福元,2013Q3,0.8992767063879386,3.1354942159291497,0.013177431097217715,-0.005822696343795848,0.11619738206467388,0.1385251021337197,0.00048548986420599016,0.02464398463744461,0.07325875915150516
0002 第一金福元,2013Q4,0.8808448894785319,3.2188758248682006,0.01493784403446918,-0.005876256666706129,0.23254622257887983,0.14836309940241765,0.0035903013676400752,0.02414263695945537,0.09723528757377484
0002 第一金福元,2014Q1,0.894009827537014,3.258096538021482,0.01495456239563553,-0.005811342727373499,0.21929159589350675,0.14916526643055983,-0.012588712079140266,0.026851857850486386,0.06897403557256025
0002 第一金福元,2014Q2,0.8870932530318795,3.258096538021482,0.014194938785693978,-0.00817954842718246,0.13399511471368755,0.17480073452515899,-0.01526461667649194,0.031045655289159757,-0.0018093795246225755
0003 匯豐成長,2006Q2,0.6100290711664225,3.295836866004329,,,0.09377361715069671,,0.030250217535506822,,0.09377361715069671
0003 匯豐成長,2006Q3,0.5683972282309296,3.58351893845611,,,0.2217722241990996,,-0.014182902196670344,,0.1255041334523277
0003 匯豐成長,2006Q4,0.5987327484752442,3.6109179126442243,,,0.2918822273170841,,-0.05493230059876063,0.024951807699589077,0.14146315573468862
0003 匯豐成長,2007Q1,0.7028324231246144,3.7376696182833684,0.016970678139053917,,0.17575727549608963,,0.007364874160512052,0.021787525184359308,0.06807010758182681
0003 匯豐成長,2007Q2,0.697093508309893,3.7376696182833684,0.023140027634313977,,0.3392348886031507,,-0.03480629161392368,0.024142400199662697,0.22756190987107483
0003 匯豐成長,2007Q3,0.6945462225498059,3.7376696182833684,0.01933792013797142,,0.41808713685157517,,-0.03475013735703142,0.023557162502124807,0.11074182647441105
0003 匯豐成長,2007Q4,0.631212517019782,3.912023005428146,0.02144941757123559,,0.020703401144697257,,0.026811391126486367,0.019476924985623957,0.032096855003560444
0003 匯豐成長,2008Q1,0.6033095329195266,3.828641396489095,0.020665201728266046,,-0.14560882258825952,,0.03958893178548445,0.022531145686048144,-0.05092030276535865
0003 匯豐成長,2008Q2,0.620771493222013,3.7612001156935624,0.014346988860798863,-0.0011996677615665162,-0.12168788399926882,0.05586792152976572,0.016582082898085326,0.01947325372942606,0.0228667087026238
0003 匯豐成長,2008Q3,0.6281697574088084,3.7376696182833684,0.011349426610839248,-0.0007223958203632181,-0.2934256632339743,0.048391475554050545,0.06915342124208862,0.02048808231925015,-0.12110156680944742
0003 匯豐成長,2008Q4,0.5607072299232227,3.5553480614894135,0.014577569725167182,-0.00012111732274144079,-0.3275120899635335,0.04411517800856879,0.020342512559148873,0.02050843488953939,-0.13804004569293607
0003 匯豐成長,2009Q1,0.4618585877881155,3.871201010907891,0.014600636864439557,-0.0015600095913764203,-0.06368110121351642,0.04761917588896625,-0.04452784086346406,0.026590383416085522,0.03805043545940855
0003 匯豐成長,2009Q2,0.5088160041494658,3.970291913552122,0.015124784267939177,-0.001006633317208687,0.4318670848320045,0.039951295092141126,-0.05838270926383807,0.026916432355717036,0.1284090907844395
0003 匯豐成長,2009Q3,0.6353645615159267,3.6888794541139363,0.01110340906413816,-0.0009233892728434664,0.5660273416307171,0.03882510781248294,-0.023558832618804204,0.024195765433676752,0.30096887832346886
0003 匯豐成長,2009Q4,0.6715388170291221,3.828641396489095,0.01199686773720373,-0.0008615384035433886,0.3603694204650413,0.0374487670805812,-0.0015234465296127958,0.02106721740337846,0.2086197257756334
0003 匯豐成長,2010Q1,0.6397105882040531,4.110873864173311,0.010748666084926547,-0.00029910876059703227,0.08196542330453152,0.035457093558195596,-0.015124393542410602,0.013032425526006627,0.05218963612027232
0003 匯豐成長,2010Q2,0.6430384508183062,4.143134726391533,0.011251223133483272,-0.001307448733120079,-0.07855088670160877,0.03542560561755903,-0.0004144465819827109,0.013684569055495975,-0.0026750109645057437
0003 匯豐成長,2010Q3,0.6454580457914333,4.127134385045092,0.013092413264966202,-0.0027311887874770426,0.1466796767423987,0.03086018323190387,-0.0024009367293503503,0.011029935253029682,0.048315422963232414
0003 匯豐成長,2010Q4,0.602157593934333,4.204692619390966,0.014256866717566399,-0.002004570316621158,0.35832154850265296,0.030955476829261253,-0.007825375182974492,0.013129283901524675,0.10568074947797691
0003 匯豐成長,2011Q1,0.6155513766424832,4.060443010546419,0.01347847332140265,-0.002264694070990491,0.17731145740864213,0.03384445728367225,-0.001398195751226898,0.013656462182797134,0.1133679347031524
0003 匯豐成長,2011Q2,0.5909449946642322,4.04305126783455,0.014428842855548914,-0.00040954390409146365,0.02044559568038804,0.029275613626969288,-0.007289934631763792,0.012765442869606873,0.017914100429689814
0003 匯豐成長,2011Q3,0.6028133701222714,3.9889840465642745,0.014821501045579891,-0.0017336839879123242,-0.11056574250624915,0.03289964440811044,-0.00884807596534029,0.012920114021904572,0.012468398899554756
0003 匯豐成長,2011Q4,0.5187190390407599,3.9512437185814275,0.015119877543594418,,-0.17897619122501943,,-0.022605607697766136,,-0.00022783338073447044
0012 元大多元基金,2006Q2,0.5353060630272222,3.6375861597263857,,,0.05318154927851007,,0.0580502930929421,,0.05318154927851007
0012 元大多元基金,2006Q3,0.575674618594094,3.784189633918261,,,0.2714995182203571,,-0.023393822636282216,,0.2303166318581926
0012 元大多元基金,2006Q4,0.6331151539734601,3.7376696182833684,,,0.28410113759049027,,-0.01193281059483925,0.03457289949753517,0.19149410680539852
0012 元大多元基金,2007Q1,0.7205560807298614,3.4965075614664802,0.027370705370237565,,0.4633531122091044,,0.08844561092059737,0.03575937555414982,0.3282921151706807
0012 元大多元基金,2007Q2,0.7763146834324721,3.4339872044851463,0.012687070182520748,,0.5215549294579063,,-0.0694805485252474,0.03148751591474757,0.4279083440741299
0012 元大多元基金,2007Q3,0.709897560878901,3.5263605246161616,0.017608906761797143,,0.4648699463437165,,-0.04749065929117066,0.04508133028642721,0.30417250305974913
0012 元大多元基金,2007Q4,0.6980997326533119,3.4657359027997265,0.03402633643587727,,0.24228526877776801,,0.01811041558665122,0.04729055461257369,0.2330513306531959
0012 元大多元基金,2008Q1,0.6394537425735665,3.4339872044851463,0.009589822220124417,,-0.17054899790914393,,0.03542369332008628,0.04685374751038422,-0.013609708501514908
0012 元大多元基金,2008Q2,0.6550432159490389,3.332204510175204,0.02189823542786788,-0.0005721092320599926,-0.07938153924681515,0.1073836369472927,0.0676218234515801,0.04712027171319959,0.014509110043074598
0012 元大多元基金,2008Q3,0.7220081766871538,3.295836866004329,0.017170698651961226,-0.0009709561391701171,-0.2874836955475205,0.09976937992828727,0.07901097370116111,0.028754894624706005,-0.18890072503217079
0012 元大多元基金,2008Q4,0.6635121756905767,3.2188758248682006,0.014588863823352583,0.001018566845802644,-0.3270930570698516,0.1732996958594779,0.2412626079352955,0.06287523130244252,-0.11144681276838048
0012 元大多元基金,2009Q1,0.6680716391327303,3.2188758248682006,0.015271040423806155,0.0020727508771657176,0.04477457297244095,0.16736389173810207,-0.0274266454750388,0.06044382532472738,0.07520491728009811
0012 元大多元基金,2009Q2,0.7695869197623157,3.4011973816621555,0.009572023785004559,0.006335077371416361,0.5456193275813463,0.1974289989519551,-0.005082356045020026,0.0616514354388771,0.33818504722801845
0012 元大多元基金,2009Q3,0.7773794673785435,3.5263605246161616,0.017106752416140576,0.003876609383602332,0.7468372615173894,0.20345907252149342,-0.07279849279596304,0.06394375753479757,0.5222078030011249
0012 元大多元基金,2009Q4,0.8230515577906069,3.295836866004329,0.011800725943732184,0.004234973669607976,0.4684605101117718,0.19856507868527018,-0.049531428158885976,0.02715863438724972,0.30313168549209385
0012 元大多元基金,2010Q1,0.8244622121565515,3.4339872044851463,0.008548763589297048,0.0006627357640293136,0.10716130787548392,0.18907596498710966,0.005040010609323728,0.02340708375733139,0.07037610342800482
0012 元大多元基金,2010Q2,0.8307025348698938,3.4657359027997265,0.008404820349358605,0.0013426246119129263,-0.09453311901475611,0.1881585894708242,0.004864374066970073,0.017510195070915308,0.00738884283491438
0012 元大多元基金,2010Q3,0.6486757674563345,4.770684624465665,0.007505293593732388,0.0009993031593944625,0.10002617553083884,0.17633508757757976,0.00016392717601704243,0.011738489627138195,0.10119353566452935
0012 元大多元基金,2010Q4,0.6449528539953746,4.77912349311153,0.006430577938441771,0.0016991538156814782,0.29815504123409103,0.18961538006266332,-0.00011698735369507218,0.00871435483837778,0.02540942120377935
0012 元大多元基金,2011Q1,0.5853854440831883,4.770684624465665,0.007169024526904025,0.0015222825303261162,0.10826858843159431,0.18008770290174292,-0.006972251462421086,0.005638022196618447,0.03844266827004563
0012 元大多元基金,2011Q2,0.589062218793192,4.795790545596741,0.007641467538733888,0.0034295250673471956,0.008895579535507214,0.18898418321228205,-0.003545004982478341,0.0029326369258766316,0.01632000040241527
0012 元大多元基金,2011Q3,0.5864692769271522,4.912654885736052,0.008067661406927981,0.0023097849513985533,-0.10086926130699161,0.21144094745472986,-0.0038074165483840128,0.003551005735415608,0.00937646052227755
0012 元大多元基金,2011Q4,0.553989062530524,4.859812404361672,0.008181823470976816,-0.0019205268320564503,-0.12423383350498987,0.050545736171607736,-0.005811697782090272,0.003657547951175967,0.004330108898581112
0012 元大多元基金,2012Q1,0.5208361672809269,4.770684624465665,0.007767202513716114,-0.0017308701734806533,0.12806573773743632,0.03867832609414512,-0.010059292287500674,0.005834373539343441,0.01850510092401654
0012 元大多元基金,2012Q2,0.5861498179011295,4.852030263919617,0.007103131339208476,-0.0017771582955190231,0.0415702195052364,0.03065850369699763,-0.0061332615639814875,0.005491405927502179,0.003665658830132107
0012 元大多元基金,2012Q3,0.5991094821750966,4.859812404361672,0.0068419715566830075,-0.0008217894138398801,0.030047207493034633,0.016011723112144827,-0.017505869658383702,0.005087474234168989,0.011677342288249626
0012 元大多元基金,2012Q4,0.5728448682575653,4.852030263919617,0.006433500493948472,-0.001283204345343708,0.10490418556384253,0.01623198885358046,0.006276390525446274,0.010348995738132213,0.013879207876701044
0012 元大多元基金,2013Q1,0.5524014519847018,4.77912349311153,0.006827015377991875,-0.0021356881217365745,0.04015711853804518,0.012987671995896344,-0.021252809531311544,0.010514898616206001,0.013961109829551779
0012 元大多元基金,2013Q2,0.5902171698490526,4.672828834461906,0.0054507266880899664,-0.0013267528312504813,0.05288182038560405,0.017240427376902345,0.027259037428383134,0.011738862459408451,0.011832257430108302
0012 元大多元基金,2013Q3,0.6616491647931704,3.58351893845611,0.009676862253239571,-0.00057329494054822,0.10358013403019714,0.030872681189392903,0.007278479919821883,0.013935864502220247,0.08109016883309365
0012 元大多元基金,2013Q4,0.7130304211422207,3.4011973816621555,0.007786745512727379,-0.0008197044951028005,0.11253633489002587,0.03539158042513335,-0.009051920733700813,0.011817954661715523,0.020315533644485604
0012 元大多元基金,2014Q1,0.751981657243666,3.367295829986474,0.009431824252353697,-0.0018085000070323894,0.11840530491936431,0.045939570962401755,-0.03955450147272755,0.01313186360104169,0.061166067115445893
0012 元大多元基金,2014Q2,0.7835813843920945,3.4657359027997265,0.011445752345617621,-0.0029350637439602804,0.13071632153849447,0.053352228172676375,-0.014887684054694303,0.01344604285907872,0.05504515771657072
0012 元大多元基金,2014Q3,0.6662016531866886,3.6888794541139363,0.013391588111371736,-0.004324664439719682,0.07209937164696285,0.07670132121645967,-0.002338338105645113,0.012371098369942254,0.0375709639070303
0012 元大多元基金,2014Q4,0.6158110490011934,3.784189633918261,0.014119453660498694,-0.0049042980849389305,0.008855718849383645,0.10330051387085681,-0.00793907375950053,0.011616275054918213,0.022306302065138395
0012 元大多元基金,2015Q1,0.61415106305113,3.828641396489095,0.012298274515061443,-0.004985103986191553,0.16502875803150166,0.1577450098297266,-0.0018600891406009012,0.016717097844223244,0.03674314691632434
0012 元大多元基金,2015Q2,0.603457034843804,3.784189633918261,0.016999011270361613,-0.004144403726920954,0.1461305661388725,0.17992251763543232,0.022839001914707342,0.01704518882976731,0.04156585473804099
0012 元大多元基金,2015Q3,0.5941817483817843,3.5553480614894135,0.016789439182176243,-0.0030792946515406927,0.004470655061311924,0.21649750331327156,0.010706066349050428,0.017232512463012432,0.025098696400441305
0012 元大多元基金,2015Q4,0.604640263223222,3.4965075614664802,0.01991698206903182,,-0.044772303992070016,,0.02254385022371028,,0.026590453390707567
0026 聯博概念,2006Q2,0.8681366992374877,3.091042453358316,,,0.04043239862721201,,0.12152318976212008,,0.04043239862721201
0026 聯博概念,2006Q3,0.8855775080771887,3.258096538021482,,,0.35066618542707406,,0.009986854086108748,,0.33406756044081887
0026 聯博概念,2006Q4,0.8319450356027617,3.2188758248682006,,,0.45965133902843613,,0.0051209478204263525,0.030057619175762267,0.278973959596835
0026 聯博概念,2007Q1,0.9249105171048013,3.295836866004329,0.016207695081973946,,0.48360755207951583,,0.011509389468693412,0.02768495168969247,0.4377462678300917
0026 聯博概念,2007Q2,0.9005478735637628,3.091042453358316,0.003796872398399341,,0.475601344480582,,-0.03800712469308237,0.028096369822607943,0.3876181863184782
0026 聯博概念,2007Q3,0.8287985356465867,3.258096538021482,-0.004478512784699738,,0.19619975602312867,,0.08512031922911127,0.0422269190891021,0.14316412919335994
0026 聯博概念,2007Q4,0.7703969177248065,3.4965075614664802,0.007838561258283944,,-0.014651415895747803,,0.03604446139326681,0.04747156434371062,0.02788765033668048
0026 聯博概念,2008Q1,0.6904867751854169,3.367295829986474,0.02155706395166019,,-0.24675184200384365,,0.06337203346688525,0.05005846661078824,-0.15010072413608308
0026 聯博概念,2008Q2,0.767551157012231,3.4339872044851463,0.014426555118777305,0.0015172548099446845,-0.18610980270275687,0.0826811657393064,0.04457278693845615,0.04760053823821935,-0.09810434982328282
0026 聯博概念,2008Q3,0.7304333859911762,3.367295829986474,0.018384907569761622,0.002569822580756638,-0.2527167234471164,0.06774866326988183,0.02132127160071301,0.03743570312811191,-0.1257871560039931
0026 聯博概念,2008Q4,0.6265140702839007,3.6109179126442243,0.018855457486496217,0.006519132941669206,-0.38985226845025955,0.10819532313019042,0.2252698985715051,0.041939222382668485,-0.22173900161898624
0026 聯博概念,2009Q1,0.8871524326137316,3.091042453358316,0.03271986390368374,0.008482630050262969,0.34884474759649725,0.09158235379524926,-0.034452684281540524,0.03296762689171002,0.3456901213836751
0026 聯博概念,2009Q2,0.9365103419647318,2.995732273553991,0.02729315108512601,0.007989846328615227,0.6807559269788676,0.07886692446716947,0.011994338310342412,0.031499837977894865,0.4797648881885283
0026 聯博概念,2009Q3,0.9211525646097488,3.2188758248682006,0.013113602034274505,0.004732968403677763,0.6956818740937085,0.09109303437825766,-0.0460910408367132,0.03849673756664377,0.35431667453334137
0026 聯博概念,2009Q4,0.9267590756947061,3.044522437723423,0.019580995959556813,0.005097651615201236,0.4931004568989473,0.10000911913408561,0.03837058080959656,0.040665141125881744,0.25707923192842436
0026 聯博概念,2010Q1,0.9429525120976421,2.9444389791664403,0.014997183949948496,0.004562257661242701,0.4652219011435467,0.11534412270371652,0.0075371136351602905,0.0552970738156709,0.38861211698613213
0026 聯博概念,2010Q2,0.9445647220198969,2.995732273553991,0.019517171468796238,0.008193481474076144,0.09510862665848861,0.11806632199427514,0.012948019131562905,0.05635721805753131,0.11409386693279112
0026 聯博概念,2010Q3,0.9378823764596846,2.833213344056216,0.0170879089165104,0.004338016073475007,0.12098861102758365,0.12895563100760143,-0.024904016495043313,0.05764521714630901,0.05873782318037046
0026 聯博概念,2010Q4,0.9094436821043032,3.091042453358316,0.00817242693059838,0.0027622030862913664,0.264514813009999,0.14276960230383307,-0.04984668554460869,0.059779907796670695,0.2803143617091331
0026 聯博概念,2011Q1,0.9220202801507327,2.9444389791664403,0.02101516044837194,0.0010158206330283125,0.0038759116803366855,0.1686813026337679,0.004276954240826372,0.043686755648451876,0.0392535095815293
0026 聯博概念,2011Q2,0.8926266180144132,2.833213344056216,0.024081259338548218,-0.004161259077617298,-0.02563250574374168,0.20158915531415866,0.002239086621926789,0.03925228898968726,0.00867342313926209
0026 聯博概念,2011Q3,0.9505886536261279,2.8903717578961645,0.02569159277802032,-0.008065920250772574,-0.17486053281118025,0.21157714726111676,-0.042809404018801955,0.041664506149751146,-0.08548590728992667
0026 聯博概念,2011Q4,0.895691879172707,2.9444389791664403,0.018220945705155082,-0.014849062678714246,-0.15883546541511642,0.152344268083914,-0.04274458182685846,0.032382018573959254,-0.05730642276293527
0026 聯博概念,2012Q1,0.8457230238817462,3.4011973816621555,0.007955033194495571,-0.017644569833355807,0.13472172911731162,0.18451034750037087,-0.03591328973117294,0.029320381150984634,-0.026136450301815516
0026 聯博概念,2012Q2,0.8079856799450525,3.5553480614894135,0.01090193480963231,-0.017819202633897673,0.07729570909424487,0.22535682553868297,0.019627514675160253,0.02987083172696411,0.07102838732965419
0026 聯博概念,2012Q3,0.7059445972241338,3.4965075614664802,0.012276687614474917,-0.015147864236948725,0.06635450404539768,0.23864699943774215,-0.018254772492802607,0.020223270090455575,0.034018905876054994
0026 聯博概念,2012Q4,0.6864902395777452,3.6375861597263857,0.006151196923773321,-0.01437220227646746,0.12211932865140952,0.2322235243399806,-0.01944844323919276,0.01474663847956441,-0.0035403878245284202
0026 聯博概念,2013Q1,0.6478843697447161,3.5263605246161616,0.007555886951154956,-0.014172505037566337,0.035143576548939785,0.27020454093119617,-0.01196051360091899,0.014378314138913254,-0.003995960367510555
0026 聯博概念,2013Q2,0.7128732299439349,3.1780538303479458,0.006717483554517755,,0.011225993176223267,,0.010628090947691144,,0.01738967916257647
AI18 友邦台灣靈活配置,2008Q3,0.6855724888474855,3.367295829986474,0.00897789066854546,,-0.24771312277590024,,0.0036798340553745035,,-0.24771312277590024
AI18 友邦台灣靈活配置,2008Q4,0.6564628724934849,3.367295829986474,0.01304073741016502,,-0.3883819047604487,,-0.010890232462233418,0.03371316910465839,-0.16198518260376624
BR12 奔華台灣動力成長,2008Q2,0.7826658628030247,2.995732273553991,0.010586780868136048,,-0.07178607741994897,,-0.02816477949173024,,-0.07178607741994897
BR12 奔華台灣動力成長,2008Q3,0.7424702553847072,3.1780538303479458,0.015586346078792876,,-0.24991544278313566,,0.026827015435200885,0.06012246914531729,-0.1656150511412807
BR12 奔華台灣動力成長,2008Q4,0.6579444546805555,3.258096538021482,0.011999959763945321,,-0.3342610590494321,,-0.005283650891043601,0.05536990929038576,-0.2294063629063431
CF11 台壽保龍騰優勢,2006Q2,0.7927250372635344,3.258096538021482,,,0.05083781802669928,,,,0.05083781802669928
CF11 台壽保龍騰優勢,2006Q3,0.8939031124659054,2.3978952727983707,,,0.17399878443393282,,,,0.13498169150385012
CF17 未來活力旺中小,2012Q1,0.7385151784979478,3.2188758248682006,0.021902648967658013,,0.2309408693904753,,-0.08918249794591954,,0.2309408693904753
CF17 未來活力旺中小,2012Q2,0.8064074702594545,3.1780538303479458,0.02465145293440292,,0.22952765158883354,,-0.0014084563226481328,0.03188716165637826,0.11057655332491932
CF17 未來活力旺中小,2012Q3,0.6880696651348037,3.295836866004329,0.014301971340745895,,0.1283596165892327,,-0.027457646847218867,0.02952838232326295,0.10002738847243682
CF17 未來活力旺中小,2012Q4,0.8419196728660421,2.5649493574615367,0.01404485661431789,,0.05563457156121344,,-0.02273254225314346,,0.020522541735905515
CH13 華頓台灣金磚,2008Q2,0.708780324457114,3.828641396489095,0.01246241129696784,,-0.023301091168264867,,-0.00549805770838957,,-0.023301091168264867
CH13 華頓台灣金磚,2008Q3,0.6632259584153664,3.8501476017100584,0.016111172865224437,,-0.31710966622106307,,0.034928873695686924,0.021211274324178544,-0.060181348816562265
CH13 華頓台灣金磚,2008Q4,0.697354666318267,3.871201010907891,0.013080618645188523,,-0.3056205221010589,,0.026669693120254523,0.02453374025400122,-0.12229781772004832
CH13 華頓台灣金磚,2009Q1,0.5298065626358004,4.174387269895637,0.014227384087740626,,-0.004647223910969017,,-0.19710243399539154,,0.03048701227798193
CI01 匯豐基金,2006Q2,0.6274454513470774,3.295836866004329,,,0.09489538041855843,,0.01992605438873156,,0.09489538041855843
CI01 匯豐基金,2006Q3,0.5786311815686939,3.58351893845611,,,0.23289600188238724,,-0.02020314444809379,,0.13322598153877935
CI01 匯豐基金,2006Q4,0.5964905586981767,3.6635616461296463,,,0.30364361751276153,,-0.06834016720723848,0.022133252184555967,0.1360661109504331
CI01 匯豐基金,2007Q1,0.705890316503462,3.7612001156935624,0.017122186714446624,,0.18239976448536738,,-0.012808044693814111,0.02114952359428343,0.05929797161163133
CI01 匯豐基金,2007Q2,0.695439061052579,3.6888794541139363,0.018764394766959354,,0.29178163891196335,,-0.015193532117366737,0.027721580821110845,0.16822235573292527
CI01 匯豐基金,2007Q3,0.7477743040082263,3.5553480614894135,0.01623973297611006,,0.3353107527635373,,-0.014648225459731726,0.027043608996312876,0.11456140409437125
CI01 匯豐基金,2007Q4,0.6386973268202141,3.828641396489095,0.018588950023571634,,0.03893710181339232,,0.0002291635225561417,0.022648642428804537,0.054939114569115766
CI01 匯豐基金,2008Q1,0.6077180891810271,3.6375861597263857,0.01436595610815215,,-0.1340600665674466,,0.004772259233628506,0.024844559992661504,-0.05853482903699474
CI01 匯豐基金,2008Q2,0.589755573748109,3.784189633918261,0.012365376217789801,-0.003761779410214004,-0.1112171995896938,0.0513080785169453,-0.009451100402344398,0.014768840668427366,-0.014496411953931278
CI01 匯豐基金,2008Q3,0.6441637692140629,3.7376696182833684,0.011570722119604825,-0.0036033797032471483,-0.29964652971641964,0.051290920803442885,0.07000484740457702,0.02074661726465127,-0.08187603951733542
CI01 匯豐基金,2008Q4,0.6100175134576145,3.58351893845611,0.01420647403550735,-0.0030625950598040922,-0.33428313185933106,0.049453898711397715,0.03910107257263662,0.02524977944782749,-0.12000025103608972
CI01 匯豐基金,2009Q1,0.5820043701507203,3.5263605246161616,0.012170140205896102,-0.00253965184537797,-0.11536328034187135,0.04775856048720761,-0.03483957415784446,0.030271319462025634,-0.02136096486530115
CI01 匯豐基金,2009Q2,0.5597298206418766,3.912023005428146,0.01339882106708493,-0.0011182675437771592,0.398233897865202,0.044720402396187464,-0.023333371158333366,0.031242015315630856,0.0932509662672157
